index,ABR,ACI,AEO,AES,AESI,AOMR,APA,ARCC,ARLP,BKSC,BLMN,BMBN,BOTJ,BSM,CBAN,CGBD,COLB,CTRA,CVBF,CVI,CZNC,DLX,EBF,EMYB,ESP,ET,FCF,FDUS,FHB,FHN,FMBM,FMNB,GAP,GLAD,GSBD,HBAN,HBT,HPE,HRZN,HTGC,JDVB,JFBC,JUVF,JWN,KLG,LADR,MYE,NFE,OGN,ONB,PAA,PDCO,PFLC,PFLT,PINC,PNBI,PR,PTVE,REFI,RF,RSKIA,SAMG,SBGI,SD,SGU,SPH,T,TRIN,TSLX,UBCP,UGI,UNTN,UVE,WLKP,WTBA,WU
2024-04-25 00:00:00-04:00,10.751680374145508,19.383726119995117,22.22996711730957,16.07526969909668,21.74225425720215,9.171637535095215,30.94499397277832,18.836849212646484,18.733768463134766,11.370427131652832,25.014007568359375,20.87799835205078,9.61350154876709,14.181289672851562,10.423931121826172,15.170421600341797,17.65343475341797,27.274629592895508,15.813551902770996,32.1898078918457,16.42991065979004,18.585651397705078,16.797435760498047,12.977794647216797,21.825103759765625,14.51642894744873,13.023514747619629,18.02890396118164,20.93600082397461,14.2821683883667,14.41315746307373,11.57215690612793,19.632659912109375,19.216650009155273,13.433039665222168,13.009702682495117,18.01700782775879,16.510778427124023,9.97551155090332,16.80521011352539,22.58501625061035,17.117643356323242,10.53026294708252,18.384754180908203,23.310813903808594,9.959423065185547,21.137908935546875,26.866113662719727,17.24721908569336,16.089263916015625,16.440998077392578,25.22716522216797,8.901225090026855,10.113853454589844,19.761735916137695,22.354089736938477,16.52556800842285,,13.621699333190918,18.565122604370117,11.62305736541748,14.153976440429688,11.203428268432617,13.964090347290039,10.472893714904785,18.238510131835938,15.758356094360352,12.92577075958252,19.12103271484375,12.040928840637207,24.300548553466797,16.44036865234375,19.448469161987305,19.842880249023438,15.588356971740723,12.22547721862793
2024-04-26 00:00:00-04:00,10.99174976348877,19.59790802001953,23.635087966918945,16.150344848632812,21.995725631713867,9.360742568969727,31.06930923461914,18.973812103271484,18.428800582885742,11.304485321044922,24.95840072631836,20.87799835205078,9.767470359802246,14.190103530883789,10.375895500183105,15.386500358581543,17.755586624145508,27.14031982421875,15.78481674194336,32.0355110168457,16.6533203125,18.863744735717773,16.823055267333984,12.977794647216797,21.73834228515625,14.53464412689209,13.013910293579102,18.216333389282227,20.76525115966797,14.291820526123047,14.41315746307373,11.486507415771484,20.72983741760254,19.424938201904297,13.61527156829834,12.980963706970215,18.045669555664062,16.705366134643555,10.070682525634766,16.9116268157959,22.58501625061035,17.222309112548828,10.603391647338867,18.510543823242188,22.92772674560547,10.143856048583984,21.147506713867188,26.737897872924805,17.368940353393555,16.002344131469727,16.259031295776367,25.197834014892578,8.901225090026855,10.175844192504883,19.90418243408203,22.354089736938477,16.573246002197266,,13.700486183166504,18.5745906829834,11.62305736541748,14.401957511901855,11.139093399047852,13.897232055664062,10.456877708435059,18.091501235961914,15.919930458068848,13.186370849609375,19.61874008178711,11.956857681274414,23.96999168395996,16.44036865234375,18.720352172851562,19.788715362548828,15.682205200195312,12.391058921813965
2024-04-29 00:00:00-04:00,11.163228034973145,19.831565856933594,24.06146812438965,16.760326385498047,21.892459869384766,9.300572395324707,31.28925132751465,19.001203536987305,19.3524169921875,11.483470916748047,24.884260177612305,20.87799835205078,9.767470359802246,14.295866966247559,10.63529109954834,15.602578163146973,17.616287231445312,27.236255645751953,15.765658378601074,31.939077377319336,15.973782539367676,18.845205307006836,17.010927200317383,12.880946159362793,22.490266799926758,14.5528564453125,12.860240936279297,18.189558029174805,20.404773712158203,14.320770263671875,14.41315746307373,11.400858879089355,20.632741928100586,19.58794593811035,13.684694290161133,13.000123023986816,17.921478271484375,16.71509552001953,10.053378105163574,17.044649124145508,23.52605628967285,17.222309112548828,10.877616882324219,18.80082893371582,22.582948684692383,10.060861587524414,21.39697265625,26.530778884887695,17.696659088134766,16.12789535522461,16.404603958129883,25.422725677490234,8.99492359161377,10.140421867370605,20.0941104888916,22.354089736938477,16.735353469848633,,13.726749420166016,18.62192726135254,11.716792106628418,14.401957511901855,11.515909194946289,13.553380966186523,10.7677583694458,18.54172134399414,16.17655372619629,13.255864143371582,19.627792358398438,11.956857681274414,24.29110336303711,16.44036865234375,18.7969970703125,19.761632919311523,15.438199043273926,12.427854537963867
2024-04-30 00:00:00-04:00,11.000323295593262,19.86077117919922,23.509111404418945,16.96216583251953,20.850406646728516,9.051297187805176,30.065223693847656,18.818588256835938,19.544113159179688,11.577675819396973,23.90186309814453,20.87799835205078,9.796339988708496,14.057897567749023,10.443146705627441,15.458526611328125,17.467708587646484,26.24811363220215,15.65072250366211,29.29677391052246,15.87138557434082,18.307565689086914,16.993846893310547,12.880946159362793,24.38935661315918,14.325183868408203,12.668153762817383,18.171707153320312,20.00635528564453,14.397971153259277,14.41315746307373,11.258111000061035,19.923948287963867,19.397769927978516,13.485106468200684,12.904321670532227,17.63011360168457,16.539966583251953,9.906296730041504,16.955968856811523,23.52605628967285,17.222309112548828,10.877616882324219,18.394428253173828,22.35309410095215,9.894871711730957,21.013174057006836,25.840389251708984,17.42512321472168,15.97337532043457,15.958183288574219,24.90449333190918,8.985552787780762,10.069572448730469,19.82821273803711,22.354089736938477,15.972489356994629,,13.779275894165039,18.24323844909668,11.716792106628418,13.972758293151855,11.304525375366211,13.085365295410156,10.833702087402344,17.944490432739258,16.052993774414062,13.17768383026123,19.627792358398438,11.667276382446289,24.139991760253906,16.247520446777344,18.701189041137695,19.734548568725586,15.25988483428955,12.363462448120117
2024-05-01 00:00:00-04:00,11.12035846710205,20.036014556884766,22.966445922851562,17.218019485473633,20.625097274780273,9.35214614868164,29.166324615478516,19.03772735595703,19.700956344604492,11.681300163269043,23.206771850585938,20.87799835205078,9.815585136413574,14.031455039978027,10.548826217651367,15.602578163146973,18.136329650878906,25.816402435302734,16.043428421020508,28.32278823852539,16.9046573638916,18.437339782714844,17.19879722595215,13.026219367980957,24.09051513671875,14.09751033782959,12.946680068969727,18.269886016845703,20.442716598510742,14.533072471618652,14.927913665771484,11.638772010803223,19.25398826599121,19.7147274017334,13.571884155273438,13.076763153076172,18.112537384033203,15.99512004852295,10.200456619262695,17.11559295654297,23.52605628967285,17.222309112548828,10.53026294708252,18.200904846191406,22.793643951416016,10.05163860321045,21.39697265625,25.46560287475586,17.631118774414062,16.19549560546875,15.680327415466309,24.884937286376953,8.985552787780762,10.096138000488281,19.999143600463867,22.354089736938477,15.6768798828125,,13.858063697814941,18.527254104614258,11.707418441772461,14.068137168884277,11.754867553710938,12.91344165802002,10.833702087402344,18.27526092529297,16.081504821777344,12.778097152709961,19.70923614501953,11.620569229125977,24.45166015625,16.247520446777344,19.20895767211914,19.8248233795166,15.973136901855469,12.041498184204102
2024-05-02 00:00:00-04:00,11.214670181274414,20.172311782836914,23.712610244750977,17.938199996948242,20.596935272216797,9.55844497680664,27.9040470123291,18.75467300415039,19.92750358581543,12.434932708740234,23.253110885620117,20.95384979248047,9.805962562561035,14.278241157531738,10.760187149047852,15.386500358581543,18.34062957763672,26.056243896484375,16.21583366394043,28.380647659301758,16.56023406982422,19.99464225769043,17.309814453125,13.026219367980957,24.100156784057617,14.370718955993652,13.17943000793457,18.10923194885254,20.57552719116211,15.121728897094727,14.927913665771484,11.791037559509277,20.18610191345215,19.234764099121094,13.389653205871582,13.095924377441406,18.21762466430664,16.082685470581055,10.200456619262695,17.11559295654297,23.802162170410156,16.6989803314209,10.511983871459961,19.333019256591797,22.76491355895996,10.171521186828613,21.646446228027344,25.514917373657227,18.258459091186523,16.44658660888672,15.958183288574219,24.865381240844727,8.788788795471191,10.007577896118164,20.151084899902344,22.354089736938477,15.943882942199707,,13.93685245513916,18.593524932861328,11.707418441772461,13.858306884765625,12.223591804504395,12.989851951599121,10.61702823638916,18.238510131835938,15.98646068572998,12.578302383422852,18.903852462768555,11.601886749267578,22.883880615234375,16.247520446777344,18.89280128479004,20.27621078491211,16.12329864501953,11.95870590209961
2024-05-03 00:00:00-04:00,11.051766395568848,20.026277542114258,23.54787254333496,17.691823959350586,20.625097274780273,9.635805130004883,27.980548858642578,18.818588256835938,20.25861167907715,12.482034683227539,23.735044479370117,20.95384979248047,10.017671585083008,14.445700645446777,10.856260299682617,15.467528343200684,18.73065757751465,27.044384002685547,16.48402214050293,28.438507080078125,16.85342025756836,19.948293685913086,17.301273345947266,13.026219367980957,24.38935661315918,14.470894813537598,13.257011413574219,17.832548141479492,20.660903930664062,15.247180938720703,15.255484580993652,11.752971649169922,20.96286392211914,19.406829833984375,13.519816398620605,13.220464706420898,18.341814041137695,16.403757095336914,10.21776294708252,17.230880737304688,23.802162170410156,16.6989803314209,10.374870300292969,19.449132919311523,22.219018936157227,10.189966201782227,21.895917892456055,26.2940731048584,18.3614559173584,16.601106643676758,16.198989868164062,25.090274810791016,8.97618293762207,10.078426361083984,19.4958438873291,22.354089736938477,16.144136428833008,,13.998132705688477,18.744997024536133,11.707418441772461,13.810616493225098,12.140875816345215,13.008954048156738,10.73007583618164,18.229324340820312,16.014976501464844,12.708603858947754,19.01244354248047,11.443084716796875,22.94999122619629,16.247520446777344,18.97902488708496,19.951213836669922,16.217147827148438,12.29906940460205
2024-05-06 00:00:00-04:00,11.506182670593262,20.07495880126953,23.867658615112305,17.890819549560547,21.516944885253906,9.807720184326172,28.6116886138916,19.074251174926758,20.66813850402832,11.95449161529541,23.132627487182617,20.95384979248047,10.017671585083008,14.718927383422852,10.93311882019043,15.827654838562012,18.9163875579834,27.19788360595703,16.541492462158203,28.554229736328125,17.260093688964844,20.356157302856445,17.369592666625977,13.026219367980957,23.666353225708008,14.625712394714355,13.35399055480957,17.78792381286621,20.907543182373047,15.150678634643555,15.255484580993652,11.800555229187012,21.564855575561523,19.66039276123047,13.61527156829834,13.33542537689209,18.534780502319336,16.695634841918945,10.183155059814453,17.452585220336914,23.802162170410156,16.651403427124023,10.374870300292969,19.613628387451172,22.54463768005371,10.282181739807129,22.05903434753418,25.81079864501953,19.36332893371582,16.70733642578125,16.31013298034668,25.18805503845215,8.97618293762207,10.18470287322998,19.676271438598633,22.354089736938477,16.563711166381836,,13.963115692138672,18.773401260375977,12.026115417480469,14.62132453918457,12.444168090820312,13.314597129821777,10.993852615356445,18.448841094970703,16.14803695678711,12.873650550842285,19.039592742919922,11.330989837646484,22.997217178344727,16.39215660095215,19.20895767211914,20.20398712158203,16.395462036132812,12.243875503540039
2024-05-07 00:00:00-04:00,11.540480613708496,20.05548667907715,23.509111404418945,17.852916717529297,21.122655868530273,9.764741897583008,28.93682098388672,18.9920711517334,20.18330955505371,12.312467575073242,22.205841064453125,20.95384979248047,9.719354629516602,14.621975898742676,10.91662311553955,15.683606147766113,18.647079467773438,26.938854217529297,16.436132431030273,28.18777847290039,16.84395980834961,20.541553497314453,17.403749465942383,13.035903930664062,23.666353225708008,14.689459800720215,13.28610610961914,17.716524124145508,20.812681198120117,15.121728897094727,15.255484580993652,11.74345588684082,21.46776008605957,19.96828842163086,13.61527156829834,13.268364906311035,18.3128662109375,16.403757095336914,10.19180679321289,17.523530960083008,22.85007667541504,15.85213851928711,10.054939270019531,19.2556095123291,23.243772506713867,10.153078079223633,17.48219108581543,25.761486053466797,19.10115623474121,16.6687068939209,16.198989868164062,25.442283630371094,8.97618293762207,10.282122611999512,18.432260513305664,22.354089736938477,16.735353469848633,,13.93685245513916,18.602991104125977,12.044862747192383,14.36380672454834,12.251164436340332,13.199981689453125,11.022113800048828,18.56093406677246,16.23357582092285,12.882336616516113,19.03054428100586,11.564523696899414,23.18610382080078,16.39215660095215,19.333505630493164,19.90607452392578,16.357376098632812,12.354264259338379
2024-05-08 00:00:00-04:00,11.574775695800781,20.191783905029297,23.140871047973633,18.35515022277832,21.29163932800293,9.756147384643555,29.175888061523438,18.973812103271484,20.156375885009766,12.312467575073242,22.140962600708008,20.95384979248047,9.99842643737793,14.639602661132812,10.955438613891602,15.773637771606445,18.786376953125,26.929262161254883,16.45528793334961,28.342073440551758,16.69264030456543,20.541553497314453,17.583080291748047,13.035903930664062,24.292959213256836,14.798744201660156,13.431574821472168,17.707597732543945,20.98343276977539,15.285781860351562,15.339717864990234,11.857653617858887,21.75904655456543,19.94112777709961,13.54585075378418,13.459965705871582,18.49618911743164,16.71509552001953,10.13989543914795,17.470321655273438,22.85007667541504,15.85213851928711,10.466277122497559,19.333019256591797,21.04102325439453,10.245294570922852,17.23272132873535,26.126405715942383,19.07306671142578,16.794254302978516,16.356443405151367,25.295612335205078,8.97618293762207,10.264409065246582,18.6221866607666,22.354089736938477,16.468353271484375,,13.630452156066895,18.688196182250977,12.06360912322998,14.30657958984375,12.20521068572998,12.789273262023926,10.758337020874023,18.841169357299805,16.2620906829834,12.882336616516113,19.19342613220215,11.947515487670898,23.4033260345459,16.39215660095215,19.486791610717773,19.860937118530273,16.557321548461914,12.29906940460205
2024-05-09 00:00:00-04:00,11.008896827697754,20.152843475341797,23.770753860473633,18.942665100097656,21.582660675048828,9.885082244873047,29.529708862304688,19.10164451599121,20.326963424682617,12.321887969970703,21.306856155395508,20.76422119140625,10.056164741516113,14.707231521606445,10.965141296386719,16.070743560791016,18.628507614135742,27.33219337463379,16.503177642822266,28.727811813354492,17.212806701660156,20.96795654296875,17.685558319091797,13.035903930664062,24.45684051513672,14.780529022216797,13.518855094909668,17.8950252532959,20.964460372924805,15.324381828308105,15.339717864990234,12.105085372924805,22.419296264648438,20.104129791259766,13.563206672668457,13.431224822998047,18.476890563964844,16.598344802856445,10.20910930633545,17.612213134765625,22.85007667541504,16.499162673950195,10.557686805725098,19.63298225402832,21.26129913330078,10.282181739807129,16.4939022064209,27.102819442749023,19.204153060913086,16.68802261352539,16.467586517333984,25.716064453125,9.033235549926758,10.158133506774902,18.764631271362305,22.354089736938477,16.229957580566406,,13.717995643615723,18.72606658935547,12.044862747192383,14.39241886138916,14.94403076171875,12.970749855041504,10.598186492919922,18.355426788330078,16.328622817993164,12.908397674560547,19.32917022705078,11.891467094421387,23.53554916381836,16.15109634399414,19.54473304748535,19.951213836669922,17.052419662475586,12.22547721862793
