ticker_id,ticker,ticker-full,short-name,sector_id,sector,industry_id,industry
2251,HY,HY US Equity,HYSTER-YALE INC,7,Industrials,44,Machinery
2252,HYFM,HYFM US Equity,HYDROFARM HOLDIN,7,Industrials,44,Machinery
2253,IEX,IEX US Equity,IDEX CORP,7,Industrials,44,Machinery
2254,IR,IR US Equity,INGERSOLL-RAND I,7,Industrials,44,Machinery
2255,ITT,ITT US Equity,ITT INC,7,Industrials,44,Machinery
2256,ITW,ITW US Equity,ILLINOIS TOOL WO,7,Industrials,44,Machinery
2257,JBTM,JBTM US Equity,JBT MAREL CORP,7,Industrials,44,Machinery
2258,KAI,KAI US Equity,KADANT INC,7,Industrials,44,Machinery
2259,KITT,KITT US Equity,NAUTICUS ROBOTIC,7,Industrials,44,Machinery
2260,KMT,KMT US Equity,KENNAMETAL INC,7,Industrials,44,Machinery
2261,LASE,LASE US Equity,LASER PHOTONICS,7,Industrials,44,Machinery
2262,LECO,LECO US Equity,LINCOLN ELECTRIC,7,Industrials,44,Machinery
2263,LNN,LNN US Equity,LINDSAY CORP,7,Industrials,44,Machinery
2264,LXFR,LXFR US Equity,LUXFER HOLDINGS,7,Industrials,44,Machinery
2265,MEC,MEC US Equity,MAYVILLE ENGINEE,7,Industrials,44,Machinery
2266,MIDD,MIDD US Equity,MIDDLEBY CORP,7,Industrials,44,Machinery
2267,MLI,MLI US Equity,MUELLER INDS,7,Industrials,44,Machinery
2268,MLR,MLR US Equity,MILLER INDS/TENN,7,Industrials,44,Machinery
2269,MTW,MTW US Equity,MANITOWOC CO,7,Industrials,44,Machinery
2270,MVST,MVST US Equity,MICROVAST HOLDIN,7,Industrials,44,Machinery
2271,MWA,MWA US Equity,MUELLER WATER-A,7,Industrials,44,Machinery
2272,NDSN,NDSN US Equity,NORDSON CORP,7,Industrials,44,Machinery
2273,NEPH,NEPH US Equity,NEPHROS INC,7,Industrials,44,Machinery
2274,NNBR,NNBR US Equity,NN INC,7,Industrials,44,Machinery
2275,NPO,NPO US Equity,ENPRO INC,7,Industrials,44,Machinery
2276,OFLX,OFLX US Equity,OMEGA FLEX INC,7,Industrials,44,Machinery
2277,OSK,OSK US Equity,OSHKOSH CORP,7,Industrials,44,Machinery
2278,OTIS,OTIS US Equity,OTIS WORLDWI,7,Industrials,44,Machinery
2279,PCAR,PCAR US Equity,PACCAR INC,7,Industrials,44,Machinery
2280,PDYN,PDYN US Equity,PALLADYNE AI COR,7,Industrials,44,Machinery
2281,PH,PH US Equity,PARKER HANNIFIN,7,Industrials,44,Machinery
2282,PKOH,PKOH US Equity,PARK OHIO HLDGS,7,Industrials,44,Machinery
2283,PLOW,PLOW US Equity,DOUGLAS DYNAMICS,7,Industrials,44,Machinery
2284,PPIH,PPIH US Equity,PERMA-PIPE INTER,7,Industrials,44,Machinery
2285,PRLB,PRLB US Equity,PROTO LABS INC,7,Industrials,44,Machinery
2286,RAIL,RAIL US Equity,FREIGHTCAR AMERI,7,Industrials,44,Machinery
2287,RAIN,RAIN US Equity,RAIN ENHANC-CL A,7,Industrials,44,Machinery
2288,RBC,RBC US Equity,RBC BEARINGS INC,7,Industrials,44,Machinery
2289,REVG,REVG US Equity,REV GROUP INC,7,Industrials,44,Machinery
2290,RR,RR US Equity,RICHTECH ROBOT-B,7,Industrials,44,Machinery
2291,SCWO,SCWO US Equity,374WATER INC,7,Industrials,44,Machinery
2292,SHYF,SHYF US Equity,SHYFT GROUP INC/,7,Industrials,44,Machinery
2293,SNA,SNA US Equity,SNAP-ON INC,7,Industrials,44,Machinery
2294,SPXC,SPXC US Equity,SPX TECHNOLOGIES,7,Industrials,44,Machinery
2295,SSYS,SSYS US Equity,STRATASYS LTD,7,Industrials,44,Machinery
2296,SWK,SWK US Equity,STANLEY BLACK &,7,Industrials,44,Machinery
2297,SXI,SXI US Equity,STANDEX INTL CO,7,Industrials,44,Machinery
2298,SYM,SYM US Equity,SYMBOTIC INC,7,Industrials,44,Machinery
2299,TAYD,TAYD US Equity,TAYLOR DEVICES,7,Industrials,44,Machinery
2300,TEX,TEX US Equity,TEREX CORP,7,Industrials,44,Machinery
2301,TKR,TKR US Equity,TIMKEN CO,7,Industrials,44,Machinery
2302,TNC,TNC US Equity,TENNANT CO,7,Industrials,44,Machinery
2303,TPCS,TPCS US Equity,TECHPRECISION CO,7,Industrials,44,Machinery
2304,TRN,TRN US Equity,TRINITY INDUSTRI,7,Industrials,44,Machinery
2305,TTC,TTC US Equity,TORO CO,7,Industrials,44,Machinery
2306,TWI,TWI US Equity,TITAN INTL INC,7,Industrials,44,Machinery
2307,TWIN,TWIN US Equity,TWIN DISC INC,7,Industrials,44,Machinery
2308,UAVS,UAVS US Equity,AGEAGLE AERIAL S,7,Industrials,44,Machinery
2309,UGRO,UGRO US Equity,URBAN-GRO INC,7,Industrials,44,Machinery
2310,WAB,WAB US Equity,WABTEC CORP,7,Industrials,44,Machinery
2311,WNC,WNC US Equity,WABASH NATIONAL,7,Industrials,44,Machinery
2312,WOR,WOR US Equity,WORTHINGTON ENTE,7,Industrials,44,Machinery
2313,WTS,WTS US Equity,WATTS WATER TE-A,7,Industrials,44,Machinery
2314,XOS,XOS US Equity,XOS INC,7,Industrials,44,Machinery
2315,XYL,XYL US Equity,XYLEM INC,7,Industrials,44,Machinery
2316,ZONE,ZONE US Equity,CLEANCORE S-CL B,7,Industrials,44,Machinery
2317,CISS,CISS US Equity,C3IS INC,7,Industrials,45,Marine Transportation
2318,GNK,GNK US Equity,GENCO SHIPPING &,7,Industrials,45,Marine Transportation
2319,KEX,KEX US Equity,KIRBY CORP,7,Industrials,45,Marine Transportation
2320,LSH,LSH US Equity,LAKESIDE HOLDING,7,Industrials,45,Marine Transportation
2321,MATX,MATX US Equity,MATSON INC,7,Industrials,45,Marine Transportation
2322,PANL,PANL US Equity,PANGAEA LOGISTIC,7,Industrials,45,Marine Transportation
2323,AAL,AAL US Equity,AMERICAN AIRLINE,7,Industrials,51,Passenger Airlines
2324,ALGT,ALGT US Equity,ALLEGIANT TRAVEL,7,Industrials,51,Passenger Airlines
2325,ALK,ALK US Equity,ALASKA AIR GROUP,7,Industrials,51,Passenger Airlines
2326,BLDE,BLDE US Equity,BLADE AIR MOBILI,7,Industrials,51,Passenger Airlines
2327,DAL,DAL US Equity,DELTA AIR LI,7,Industrials,51,Passenger Airlines
2328,FLYX,FLYX US Equity,FLYEXCLUSIVE INC,7,Industrials,51,Passenger Airlines
2329,FLYY,FLYY US Equity,SPIRIT AVIATION,7,Industrials,51,Passenger Airlines
2330,JBLU,JBLU US Equity,JETBLUE AIRWAYS,7,Industrials,51,Passenger Airlines
2331,JOBY,JOBY US Equity,JOBY AVIATION IN,7,Industrials,51,Passenger Airlines
2332,JTAI,JTAI US Equity,JET.AI INC,7,Industrials,51,Passenger Airlines
2333,LUV,LUV US Equity,SOUTHWEST AIR,7,Industrials,51,Passenger Airlines
2334,MESA,MESA US Equity,MESA AIR GROUP,7,Industrials,51,Passenger Airlines
2335,SKYW,SKYW US Equity,SKYWEST INC,7,Industrials,51,Passenger Airlines
2336,SNCY,SNCY US Equity,SUN COUNTRY HOLD,7,Industrials,51,Passenger Airlines
2337,SOAR,SOAR US Equity,VOLATO GROUP INC,7,Industrials,51,Passenger Airlines
2338,SRFM,SRFM US Equity,SURF AIR MOBILIT,7,Industrials,51,Passenger Airlines
2339,UAL,UAL US Equity,UNITED AIRLINES,7,Industrials,51,Passenger Airlines
2340,ULCC,ULCC US Equity,FRONTIER GROUP H,7,Industrials,51,Passenger Airlines
2341,UP,UP US Equity,WHEELS UP EXPERI,7,Industrials,51,Passenger Airlines
2342,ADP,ADP US Equity,AUTOMATIC DATA,7,Industrials,54,Professional Services
2343,AERT,AERT US Equity,AERIES TECHNOLOG,7,Industrials,54,Professional Services
2344,ALIT,ALIT US Equity,ALIGHT INC-CL A,7,Industrials,54,Professional Services
2345,AMTM,AMTM US Equity,AMENTUM HOLDINGS,7,Industrials,54,Professional Services
2346,ASUR,ASUR US Equity,ASURE SOFTWARE I,7,Industrials,54,Professional Services
2347,BAH,BAH US Equity,BOOZ ALLEN HAMIL,7,Industrials,54,Professional Services
2348,BBSI,BBSI US Equity,BARRETT BUS SVCS,7,Industrials,54,Professional Services
2349,BGSF,BGSF US Equity,BGSF INC,7,Industrials,54,Professional Services
2350,BKSY,BKSY US Equity,BLACKSKY TECHNOL,7,Industrials,54,Professional Services
2351,CACI,CACI US Equity,CACI INTL-A,7,Industrials,54,Professional Services
2352,CBZ,CBZ US Equity,CBIZ INC,7,Industrials,54,Professional Services
2353,CNDT,CNDT US Equity,CONDUENT INC,7,Industrials,54,Professional Services
2354,CNXC,CNXC US Equity,CONCENTRIX CORP,7,Industrials,54,Professional Services
2355,CRAI,CRAI US Equity,CRA INTERNATIONA,7,Industrials,54,Professional Services
2356,CSGS,CSGS US Equity,CSG SYSTEMS INTL,7,Industrials,54,Professional Services
2357,DAY,DAY US Equity,DAYFORCE INC,7,Industrials,54,Professional Services
2358,DLHC,DLHC US Equity,DLH HOLDINGS COR,7,Industrials,54,Professional Services
2359,EXLS,EXLS US Equity,EXLSERVICE HOLDI,7,Industrials,54,Professional Services
2360,EXPO,EXPO US Equity,EXPONENT INC,7,Industrials,54,Professional Services
2361,FA,FA US Equity,FIRST ADVANTAGE,7,Industrials,54,Professional Services
2362,FBYD,FBYD US Equity,FALCON'S BEYOND,7,Industrials,54,Professional Services
2363,FC,FC US Equity,FRANKLIN COVEY,7,Industrials,54,Professional Services
2364,FCN,FCN US Equity,FTI CONSULTING,7,Industrials,54,Professional Services
2365,FORR,FORR US Equity,FORRESTER RESEAR,7,Industrials,54,Professional Services
2366,G,G US Equity,GENPACT LTD,7,Industrials,54,Professional Services
2367,HQI,HQI US Equity,HIREQUEST INC,7,Industrials,54,Professional Services
2368,HSII,HSII US Equity,HEIDRICK & STRUG,7,Industrials,54,Professional Services
2369,HSON,HSON US Equity,HUDSON GLOBAL IN,7,Industrials,54,Professional Services
2370,HURN,HURN US Equity,HURON CONSULTING,7,Industrials,54,Professional Services
2371,IBEX,IBEX US Equity,IBEX LTD,7,Industrials,54,Professional Services
2372,ICFI,ICFI US Equity,ICF INTERNATIONA,7,Industrials,54,Professional Services
2373,INOD,INOD US Equity,INNODATA INC,7,Industrials,54,Professional Services
2374,IPDN,IPDN US Equity,PROFESSIONAL DIV,7,Industrials,54,Professional Services
2375,J,J US Equity,JACOBS SOLUTIONS,7,Industrials,54,Professional Services
2376,JOB,JOB US Equity,GEE GROUP INC,7,Industrials,54,Professional Services
2377,KBR,KBR US Equity,KBR INC,7,Industrials,54,Professional Services
2378,KELYA,KELYA US Equity,KELLY SERVICES-A,7,Industrials,54,Professional Services
2379,KELYB,KELYB US Equity,KELLY SERVICES-B,7,Industrials,54,Professional Services
2380,KFRC,KFRC US Equity,KFORCE INC,7,Industrials,54,Professional Services
2381,KFY,KFY US Equity,KORN FERRY,7,Industrials,54,Professional Services
2382,LDOS,LDOS US Equity,LEIDOS HOLDINGS,7,Industrials,54,Professional Services
2383,LZ,LZ US Equity,LEGALZOOMCOM INC,7,Industrials,54,Professional Services
2384,MAN,MAN US Equity,MANPOWERGROUP IN,7,Industrials,54,Professional Services
2385,MG,MG US Equity,MISTRAS GROUP IN,7,Industrials,54,Professional Services
2386,MHH,MHH US Equity,MASTECH DIGITAL,7,Industrials,54,Professional Services
2387,MMS,MMS US Equity,MAXIMUS INC,7,Industrials,54,Professional Services
2388,NIXX,NIXX US Equity,NIXXY INC,7,Industrials,54,Professional Services
2389,NOTE,NOTE US Equity,FISCALNOTE HOLDI,7,Industrials,54,Professional Services
2390,NSP,NSP US Equity,INSPERITY INC,7,Industrials,54,Professional Services
2391,NVEE,NVEE US Equity,NV5 GLOBAL INC,7,Industrials,54,Professional Services
2392,PAYC,PAYC US Equity,PAYCOM SOFTWARE,7,Industrials,54,Professional Services
2393,PAYX,PAYX US Equity,PAYCHEX INC,7,Industrials,54,Professional Services
2394,PCTY,PCTY US Equity,PAYLOCITY HOLDIN,7,Industrials,54,Professional Services
2395,PL,PL US Equity,PLANET LABS PBC,7,Industrials,54,Professional Services
2396,PSN,PSN US Equity,PARSONS CORP,7,Industrials,54,Professional Services
2397,RCMT,RCMT US Equity,RCM TECH INC,7,Industrials,54,Professional Services
2398,RGP,RGP US Equity,RESOURCES CONNEC,7,Industrials,54,Professional Services
2399,RHI,RHI US Equity,ROBERT HALF INC,7,Industrials,54,Professional Services
2400,SAIC,SAIC US Equity,SCIENCE APPLICAT,7,Industrials,54,Professional Services
2401,SKIL,SKIL US Equity,SKILLSOFT CORP,7,Industrials,54,Professional Services
2402,SPIR,SPIR US Equity,SPIRE GLOBAL INC,7,Industrials,54,Professional Services
2403,SSNC,SSNC US Equity,SS&C TECHNOLOGIE,7,Industrials,54,Professional Services
2404,TASK,TASK US Equity,TASKUS INC-A,7,Industrials,54,Professional Services
2405,TBI,TBI US Equity,TRUEBLUE INC,7,Industrials,54,Professional Services
2406,TIC,TIC US Equity,ACUREN CORPORATI,7,Industrials,54,Professional Services
2407,TNET,TNET US Equity,TRINET GROUP INC,7,Industrials,54,Professional Services
2408,TTEC,TTEC US Equity,TTEC HOLDINGS IN,7,Industrials,54,Professional Services
2409,ULS,ULS US Equity,UL SOLUTIONS I-A,7,Industrials,54,Professional Services
2410,UPWK,UPWK US Equity,UPWORK INC,7,Industrials,54,Professional Services
2411,VRRM,VRRM US Equity,VERRA MOBILITY C,7,Industrials,54,Professional Services
2412,WFCF,WFCF US Equity,WHERE FOOD COMES,7,Industrials,54,Professional Services
2413,WLDN,WLDN US Equity,WILLDAN GROUP IN,7,Industrials,54,Professional Services
2414,AIT,AIT US Equity,APPLIED INDU TEC,7,Industrials,62,Trading Companies & Distributors
2415,ALTG,ALTG US Equity,ALTA EQUIPMENT G,7,Industrials,62,Trading Companies & Distributors
2416,BCC,BCC US Equity,BOISE CASCADE CO,7,Industrials,62,Trading Companies & Distributors
2417,BXC,BXC US Equity,BLUELINX HOLDING,7,Industrials,62,Trading Companies & Distributors
2418,CAPS,CAPS US Equity,CAPSTONE HOLDING,7,Industrials,62,Trading Companies & Distributors
2419,CNM,CNM US Equity,CORE & MAIN IN-A,7,Industrials,62,Trading Companies & Distributors
2420,CTOS,CTOS US Equity,CUSTOM TRUCK ONE,7,Industrials,62,Trading Companies & Distributors
2421,DNOW,DNOW US Equity,DNOW INC,7,Industrials,62,Trading Companies & Distributors
2422,DSGR,DSGR US Equity,DISTRIBUTION SOL,7,Industrials,62,Trading Companies & Distributors
2423,DXPE,DXPE US Equity,DXP ENTERPRISES,7,Industrials,62,Trading Companies & Distributors
2424,EVI,EVI US Equity,EVI INDUSTRIES I,7,Industrials,62,Trading Companies & Distributors
2425,FAST,FAST US Equity,FASTENAL CO,7,Industrials,62,Trading Companies & Distributors
2426,FERG,FERG US Equity,FERGUSON ENTERPR,7,Industrials,62,Trading Companies & Distributors
2427,FGI,FGI US Equity,FGI INDUSTRIES,7,Industrials,62,Trading Companies & Distributors
2428,FTAI,FTAI US Equity,FTAI AVIATION LT,7,Industrials,62,Trading Companies & Distributors
2429,GIC,GIC US Equity,GLOBAL INDUSTRIA,7,Industrials,62,Trading Companies & Distributors
2430,GMS,GMS US Equity,GMS INC,7,Industrials,62,Trading Companies & Distributors
2431,GWW,GWW US Equity,WW GRAINGER INC,7,Industrials,62,Trading Companies & Distributors
2432,HDSN,HDSN US Equity,HUDSON TECH,7,Industrials,62,Trading Companies & Distributors
